Transcript_id	Index	Coding_score
MSTRG.31577.12	coding	0.6400289773066732
MSTRG.31577.13	coding	0.7396051223172697
MSTRG.31577.14	coding	0.6222929544294143
MSTRG.31577.15	noncoding	0.31556748294252773
MSTRG.31564.1	noncoding	0.2080240272664846
MSTRG.31563.1	noncoding	0.001045763389260052
MSTRG.31565.1	noncoding	0.005396261786924784
MSTRG.31566.1	coding	0.5140557358469586
MSTRG.31567.1	noncoding	0.12953764435361823
MSTRG.31569.1	noncoding	0.32905192297543456
MSTRG.31568.1	noncoding	0.013902399969089707
MSTRG.31570.1	noncoding	0.47760387575718594
MSTRG.31571.1	noncoding	0.026130494680660334
MSTRG.31572.1	noncoding	0.41788649168025677
MSTRG.31574.1	noncoding	0.1365401122468474
MSTRG.31573.1	noncoding	0.053463447088486736
MSTRG.31575.1	noncoding	0.03437578662847442
MSTRG.31576.1	noncoding	0.024248530638255564
MSTRG.31578.1	noncoding	0.260312843184791
MSTRG.31578.2	noncoding	0.19799933904925918
MSTRG.31581.1	coding	0.999999419436741
MSTRG.31579.1	noncoding	0.39333711790252995
MSTRG.31582.1	noncoding	0.13200659399362713
MSTRG.31583.1	noncoding	0.17160142619226168
MSTRG.31580.1	noncoding	0.005137291819635671
MSTRG.31584.1	noncoding	0.06565460936925323
MSTRG.31585.1	noncoding	0.007123757183499277
MSTRG.31586.1	noncoding	0.024400273955385455
MSTRG.31588.1	noncoding	0.028654245717282326
MSTRG.31587.1	noncoding	0.04380549090624261
MSTRG.31589.1	noncoding	0.012272776249939268
MSTRG.31590.1	noncoding	0.0036662123095460132
MSTRG.31591.1	noncoding	0.02845741914043971
MSTRG.31594.1	noncoding	0.013146079486259846
MSTRG.31595.1	coding	0.6049917170595321
MSTRG.31596.1	noncoding	0.03934474005487584
MSTRG.31597.1	noncoding	0.02244112080427855
MSTRG.31598.1	noncoding	0.04269226712038515
MSTRG.31598.2	noncoding	0.07259467522617585
MSTRG.31599.1	coding	0.7973141094843982
MSTRG.31599.2	coding	0.6717720379499362
MSTRG.31599.3	noncoding	0.47511531269056534
MSTRG.31599.4	noncoding	0.08257217558203118
MSTRG.31599.5	noncoding	0.34576740391777505
MSTRG.31600.1	noncoding	0.002148577098324595
MSTRG.31599.6	noncoding	0.4864424602390435
MSTRG.31599.7	coding	0.8217150067212678
MSTRG.31599.8	coding	0.739242031030772
MSTRG.31599.9	coding	0.7222923630144238
MSTRG.31599.10	noncoding	0.4767418995078545
MSTRG.31599.11	coding	0.8990625705363595
MSTRG.31599.12	coding	0.8577125819398475
MSTRG.31599.13	coding	0.8324812830139043
MSTRG.31599.14	coding	0.8747831519128031
MSTRG.31605.1	coding	0.5688166023121916
MSTRG.31606.1	coding	0.9963143073921739
MSTRG.31606.2	noncoding	0.42983521399426444
MSTRG.31607.1	noncoding	0.02702865541510208
MSTRG.31601.1	noncoding	0.0060128063059938525
MSTRG.31602.1	noncoding	0.01844645167392695
MSTRG.31603.1	noncoding	0.01244315211408069
MSTRG.31604.1	noncoding	0.0014472740562058099
MSTRG.31608.1	coding	0.9990255619070606
MSTRG.31608.2	coding	0.9991959159458372
MSTRG.31608.3	coding	0.998977264514032
MSTRG.31608.4	coding	0.9989376840164418
MSTRG.31608.5	coding	0.9935168115566247
MSTRG.31609.1	noncoding	0.32893990948776697
MSTRG.31608.6	noncoding	0.04312311472103581
MSTRG.31615.1	coding	0.9968341083951063
MSTRG.31615.2	coding	0.9967794993918466
MSTRG.31615.3	coding	0.9943814239733209
MSTRG.31615.4	coding	0.696198538697812
MSTRG.31615.5	noncoding	0.2556781501599136
MSTRG.31615.6	noncoding	0.19459890503577085
MSTRG.31615.7	noncoding	0.16160145963897812
MSTRG.31615.8	coding	0.9966093958935914
MSTRG.31615.9	noncoding	0.008089731620425294
MSTRG.31615.10	coding	0.9708624014937562
MSTRG.31615.11	coding	0.9985504189604641
MSTRG.31615.12	coding	0.9984402967741065
MSTRG.31615.13	coding	0.9985114142407371
MSTRG.31615.14	coding	0.9981455627449629
MSTRG.31615.15	coding	0.9978050822926244
MSTRG.31615.16	coding	0.9978051067605923
MSTRG.31615.17	coding	0.9978051653637594
MSTRG.31610.1	noncoding	0.008085314599384228
MSTRG.31613.1	coding	0.9939282834751985
MSTRG.31614.1	noncoding	0.051605795760579526
MSTRG.31613.2	coding	0.9162435855845151
MSTRG.31613.3	noncoding	0.45216044897477237
MSTRG.31613.4	coding	0.9231742649805573
MSTRG.31613.5	coding	0.7872045567541036
MSTRG.31613.6	noncoding	0.3353535952942181
MSTRG.31613.7	noncoding	0.03549075843925749
MSTRG.31611.1	noncoding	0.013297190012504288
MSTRG.31612.1	noncoding	0.00265338623562786
MSTRG.31616.1	coding	0.9999999972801434
MSTRG.31616.2	coding	0.999999998246601
MSTRG.31616.3	coding	0.9999999978986169
MSTRG.31621.1	noncoding	0.16101744984161576
MSTRG.31621.2	noncoding	0.04572739870963271
MSTRG.31621.3	noncoding	0.4443119142992103
MSTRG.31621.4	noncoding	0.4430073989921718
MSTRG.31618.1	noncoding	0.022980925119868083
MSTRG.31622.1	coding	0.9281780272122172
MSTRG.31623.1	noncoding	0.3219626328504207
MSTRG.31624.1	noncoding	0.0015099753973939387
MSTRG.31625.1	noncoding	0.017928125480427617
MSTRG.31619.1	noncoding	0.002307145894566253
MSTRG.31620.1	noncoding	0.00035954512644374237
MSTRG.31630.1	coding	0.7859811421944161
MSTRG.31630.2	coding	0.8942114878621321
MSTRG.31630.3	coding	0.9597966074054813
MSTRG.31630.4	coding	0.8906624137371437
MSTRG.31630.5	coding	0.847306538651833
MSTRG.31630.6	coding	0.8458731955808385
MSTRG.31630.7	noncoding	0.3542880221931132
MSTRG.31626.1	noncoding	0.0014024594299529673
MSTRG.31637.1	coding	0.7368043248665649
MSTRG.31638.1	noncoding	0.01815682335368908
MSTRG.31639.1	noncoding	0.0063001474088224116
MSTRG.31640.1	coding	0.9999787294696069
MSTRG.31640.2	coding	0.9999926755685152
MSTRG.31640.3	coding	0.9999862626272736
MSTRG.31640.4	coding	0.9999968828234614
MSTRG.31640.6	coding	0.9999881641048697
MSTRG.31640.5	coding	0.9999831815376957
MSTRG.31640.7	coding	0.9999945434053643
MSTRG.31640.8	coding	0.9999752446023058
MSTRG.31627.1	noncoding	0.019331505643384598
MSTRG.31628.1	noncoding	0.001255248850052285
MSTRG.31629.1	coding	0.5063975749896102
MSTRG.31636.1	coding	0.9424659419805673
MSTRG.31636.2	coding	0.9070979331563159
MSTRG.31631.1	noncoding	0.4305456525859495
MSTRG.31631.2	coding	0.5836730906555333
MSTRG.31632.1	noncoding	0.34603049818764475
MSTRG.31632.2	noncoding	0.1377708425721468
MSTRG.31632.4	noncoding	0.40421986315326663
MSTRG.31632.3	noncoding	0.3077325320373877
MSTRG.31632.5	noncoding	0.3034790209070219
MSTRG.31632.6	coding	0.5076034633402944
MSTRG.31633.1	noncoding	0.11661684771379584
MSTRG.31634.1	coding	0.8267077834139936
MSTRG.31634.2	coding	0.8332767910130344
MSTRG.31635.1	noncoding	0.0012105884488225215
MSTRG.31644.1	coding	0.9641800071173389
MSTRG.31644.2	noncoding	0.13097581251698703
MSTRG.31644.3	noncoding	0.10326242758314251
MSTRG.31644.4	noncoding	0.42290391632536506
MSTRG.31641.1	noncoding	0.17210348107539425
MSTRG.31642.1	noncoding	0.07681647526030876
MSTRG.31643.1	noncoding	0.007807226276372289
MSTRG.31645.1	coding	0.6296070759870058
MSTRG.31645.3	coding	0.7882311875298206
MSTRG.31645.2	coding	0.609056098499703
MSTRG.31646.1	noncoding	0.0006464111974383468
MSTRG.31647.1	noncoding	0.24992956214996753
MSTRG.31647.2	noncoding	0.46210232403561013
MSTRG.31647.3	noncoding	0.3705001951378783
MSTRG.31648.1	coding	0.9411975697082493
MSTRG.31651.1	noncoding	0.33932481685063803
MSTRG.31649.1	coding	0.7257555865726497
MSTRG.31650.1	noncoding	0.046055782718432726
MSTRG.31652.1	noncoding	0.41144290570727543
MSTRG.31653.1	noncoding	0.00252267183504542
MSTRG.31654.1	coding	0.7297441491449369
MSTRG.31655.1	noncoding	0.2720574135419027
MSTRG.31655.2	noncoding	0.2327348459348814
MSTRG.31655.3	noncoding	0.23149983275499963
MSTRG.31655.4	noncoding	0.059832364277212106
MSTRG.31663.1	noncoding	0.26643374921651547
MSTRG.31663.2	noncoding	0.20708213930722538
MSTRG.31663.3	coding	0.5121140094218175
MSTRG.31663.4	noncoding	0.4668155367587422
MSTRG.31663.5	coding	0.635836607211534
MSTRG.31664.1	noncoding	0.20001039350253177
MSTRG.31664.2	noncoding	0.15503577171394572
MSTRG.31656.1	noncoding	0.024298801055532834
MSTRG.31657.1	noncoding	0.004279023849827954
MSTRG.31658.1	noncoding	0.005849731770148927
MSTRG.31660.1	coding	0.9431844354510899
MSTRG.31661.1	noncoding	0.053726937872539036
MSTRG.31662.1	noncoding	0.0036596540723713893
MSTRG.31665.1	noncoding	0.1389820421252236
MSTRG.31666.1	coding	0.9772155737415816
MSTRG.31666.2	noncoding	0.03930784824118753
MSTRG.31668.1	coding	0.9993305194069759
MSTRG.31668.2	coding	0.9995514891803465
MSTRG.31668.3	noncoding	0.3285777669577359
MSTRG.31667.1	noncoding	0.11928942525602794
MSTRG.31669.1	noncoding	0.05342477428365733
MSTRG.31670.1	noncoding	0.0023598975971448597
MSTRG.31677.1	coding	0.5565106988959886
MSTRG.31677.2	coding	1.0
MSTRG.31677.3	noncoding	0.36469894627946453
MSTRG.31677.5	coding	1.0
MSTRG.31677.4	coding	1.0
MSTRG.31677.6	coding	1.0
MSTRG.31677.7	noncoding	0.22438195440101533
MSTRG.31677.8	coding	1.0
MSTRG.31677.9	noncoding	0.12482121794353941
MSTRG.31677.10	noncoding	0.4830039291693174
MSTRG.31677.12	noncoding	0.2051825801670463
MSTRG.31677.11	noncoding	0.19868198417060307
MSTRG.31677.13	coding	1.0
MSTRG.31677.14	coding	1.0
MSTRG.31677.15	coding	1.0
MSTRG.31677.16	coding	1.0
MSTRG.31744.1	coding	0.9986842863861445
MSTRG.31744.2	noncoding	0.25801518282618624
MSTRG.31744.3	noncoding	0.24911311031645705
MSTRG.31744.4	coding	0.9861664315186488
MSTRG.31744.5	coding	0.9836884821151535
MSTRG.31744.6	coding	0.9296392545246961
MSTRG.31744.7	coding	0.9630573236240425
MSTRG.31676.1	coding	0.9292710588721844
MSTRG.31676.2	coding	0.9636041882698365
MSTRG.31671.1	noncoding	0.0006928770449434884
MSTRG.31672.1	noncoding	0.01710679793621724
MSTRG.31673.1	noncoding	0.01930194822170976
MSTRG.31674.1	noncoding	0.01489858724167904
MSTRG.31675.1	noncoding	0.014440766858674346
MSTRG.31682.1	coding	0.543848996040885
MSTRG.31678.1	noncoding	0.005064362146773133
MSTRG.31679.1	noncoding	0.0013960741766947697
MSTRG.31680.1	noncoding	0.002014225146900906
MSTRG.31681.1	noncoding	0.0009342561326910693
MSTRG.31685.1	coding	0.9068730098220393
MSTRG.31685.2	coding	0.9207384809135291
MSTRG.31685.3	noncoding	0.11456509085346585
MSTRG.31685.4	noncoding	0.3451458516403465
MSTRG.31683.1	noncoding	0.015306482373865544
MSTRG.31684.1	coding	0.8504887546077107
MSTRG.31684.2	coding	0.8962850777758009
MSTRG.31686.1	coding	0.794548066417229
MSTRG.31689.2	coding	0.9741449862320877
MSTRG.31689.1	coding	0.9746315495009761
MSTRG.31689.3	coding	0.9708410606036048
MSTRG.31689.4	coding	0.9893263555864927
MSTRG.31689.5	coding	0.9881468307173794
MSTRG.31689.6	coding	0.9936082091272388
MSTRG.31689.7	coding	0.8785242946769463
MSTRG.31689.8	coding	0.9000575327277345
MSTRG.31689.9	coding	0.8421527377749783
MSTRG.31687.1	noncoding	0.0028911726188675605
MSTRG.31688.1	noncoding	0.00175066786607619
MSTRG.31693.1	coding	0.956695546901746
MSTRG.31693.2	coding	0.8914490915066741
MSTRG.31693.3	coding	0.9009260830576825
MSTRG.31693.4	coding	0.9070786509898492
MSTRG.31690.1	noncoding	0.003578461835085025
MSTRG.31691.1	noncoding	0.0027073312769304893
MSTRG.31692.1	noncoding	0.005404378675030153
MSTRG.31694.1	coding	0.9497471261480797
MSTRG.31694.2	coding	0.7219105347842951
MSTRG.31696.1	coding	0.8520355823040074
MSTRG.31696.3	coding	0.7206634324352963
MSTRG.31696.2	coding	0.8945004260673974
MSTRG.31696.4	noncoding	0.22328257969646753
MSTRG.31696.5	noncoding	0.2906876018583333
MSTRG.31696.6	noncoding	0.45830306849216934
MSTRG.31696.7	coding	0.6176408178290733
MSTRG.31696.8	noncoding	0.16834873855301344
MSTRG.31696.9	noncoding	0.22522707536621908
MSTRG.31695.1	noncoding	0.0021655515982605547
MSTRG.31699.2	noncoding	0.4921347321513748
MSTRG.31699.1	coding	0.5352175519012788
MSTRG.31700.1	coding	0.5892505693034901
MSTRG.31697.1	noncoding	0.02530500052976583
MSTRG.31698.1	noncoding	0.0015691217717682861
MSTRG.31710.1	coding	0.9194343740015923
MSTRG.31710.2	coding	0.8231758512360708
MSTRG.31710.3	coding	0.9322027331894863
MSTRG.31710.4	coding	0.5373425657347999
MSTRG.31710.5	noncoding	0.2420237816340322
MSTRG.31710.6	coding	0.7852316040000928
MSTRG.31710.7	noncoding	0.28944012529764496
MSTRG.31710.8	noncoding	0.4725931815915703
MSTRG.31701.1	noncoding	0.0010779845386346672
MSTRG.31702.1	noncoding	0.003590668327428706
MSTRG.31703.1	noncoding	0.04458675156164293
MSTRG.31705.1	noncoding	0.1367209830487455
MSTRG.31704.1	noncoding	0.001948455755228757
MSTRG.31706.1	noncoding	0.12244957914348309
MSTRG.31707.1	noncoding	0.05525321251909494
MSTRG.31709.1	coding	0.8601447807554872
MSTRG.31709.2	noncoding	0.19675513156003716
MSTRG.31708.1	noncoding	0.007440557019349933
MSTRG.31711.1	coding	0.9008511697943357
MSTRG.31711.2	noncoding	0.09413058808471021
MSTRG.31712.1	coding	0.5070030330873817
MSTRG.31712.2	coding	0.5242316090458757
MSTRG.31712.3	coding	0.5165611480419501
MSTRG.31712.4	noncoding	0.37539216524026026
MSTRG.31712.5	noncoding	0.29762208670148854
MSTRG.31712.6	noncoding	0.4438590372973902
MSTRG.31712.7	coding	0.6593632353810527
MSTRG.31712.8	noncoding	0.30011775915009403
MSTRG.31712.9	noncoding	0.47519708425673984
MSTRG.31713.1	coding	0.9997059050207251
MSTRG.31713.2	coding	0.9997941144236107
MSTRG.31713.3	coding	0.999437952704514
MSTRG.31713.4	coding	0.999758742890468
MSTRG.31723.3	coding	0.9524972623846757
MSTRG.31723.1	coding	0.980587184316041
MSTRG.31723.2	coding	0.9861213797201773
MSTRG.31723.4	coding	0.9248975387856493
MSTRG.31723.5	coding	0.9506967097224313
MSTRG.31723.6	coding	0.9608436034986887
MSTRG.31723.7	coding	0.9394320617127461
MSTRG.31723.8	coding	0.9385274112003783
MSTRG.31723.9	coding	0.9860218494114492
MSTRG.31723.10	noncoding	0.3072496859692415
MSTRG.31723.11	noncoding	0.3736698389835475
MSTRG.31723.12	noncoding	0.35711030084565903
MSTRG.31714.1	noncoding	0.14821314777067207
MSTRG.31715.1	noncoding	0.010677388305196033
MSTRG.31716.1	noncoding	0.003921798275392459
MSTRG.31717.1	noncoding	0.0015056258486133996
MSTRG.31718.1	noncoding	0.029731205064451215
MSTRG.31719.1	noncoding	0.11078443118221032
MSTRG.31720.1	noncoding	0.016557165539362144
MSTRG.31721.1	noncoding	0.02302051658409552
MSTRG.31722.1	noncoding	0.01271727315669076
MSTRG.31733.1	coding	0.9173995878738643
MSTRG.31733.2	coding	0.9332823049311978
MSTRG.31733.3	coding	0.9427355830848695
MSTRG.31733.4	coding	0.9335633654484441
MSTRG.31733.5	coding	0.8952920203261653
MSTRG.31733.6	coding	0.9763107302432571
MSTRG.31733.7	coding	0.9263686208143905
MSTRG.31724.1	noncoding	0.031635791216178384
MSTRG.31726.1	noncoding	0.0007612215043991699
MSTRG.31725.1	noncoding	0.00626507567894803
MSTRG.31727.1	noncoding	0.006612967588125687
MSTRG.31729.1	noncoding	0.05314115428931439
MSTRG.31730.1	noncoding	0.10087893383775288
MSTRG.31728.1	noncoding	0.03218025316719628
MSTRG.31737.1	coding	0.9040899336345124
MSTRG.31737.2	coding	0.9167909695598291
MSTRG.31737.3	coding	0.8606887595654493
MSTRG.31737.4	coding	0.8573943807902049
MSTRG.31737.5	coding	0.9634091843760111
MSTRG.31737.6	noncoding	0.4903255973475184
MSTRG.31737.7	noncoding	0.2271440677518345
MSTRG.31737.8	noncoding	0.34138393878019874
MSTRG.31737.9	noncoding	0.21625529854565537
MSTRG.31731.1	noncoding	0.011463147295044097
MSTRG.31732.1	noncoding	0.004072376660814919
MSTRG.31734.1	noncoding	0.0020489135691023784
MSTRG.31735.1	noncoding	0.005392125252062278
MSTRG.31736.1	noncoding	0.008556329907807553
MSTRG.31739.1	coding	0.6662974484836585
MSTRG.31739.2	coding	0.5336348465889953
MSTRG.31739.3	noncoding	0.24898163992503125
MSTRG.31740.1	coding	0.8944616997398385
MSTRG.31740.2	coding	0.876328630029191
MSTRG.31741.1	noncoding	0.3567619867222518
MSTRG.31743.1	coding	0.9996419837199257
MSTRG.31743.2	coding	0.9998516546742934
MSTRG.31743.3	noncoding	0.30434842457176003
MSTRG.31738.1	coding	0.9999916149881448
MSTRG.31742.1	coding	0.9999947558775023
MSTRG.31746.1	coding	0.9999999945155733
MSTRG.31746.2	coding	0.9999999950224958
MSTRG.31746.3	coding	0.9999999932031025
MSTRG.31746.4	coding	0.9999999983901897
MSTRG.31746.5	coding	0.9999999930858792
MSTRG.31745.1	coding	0.5915891867130219
MSTRG.31745.3	coding	0.6639233845578433
MSTRG.31745.2	coding	0.5769984671006669
MSTRG.31745.4	coding	0.5939977399104567
MSTRG.31752.1	coding	0.999471962184572
MSTRG.31752.2	noncoding	0.41810057617787727
MSTRG.31752.3	coding	0.6941073143294911
MSTRG.31752.4	coding	0.6596239681748675
MSTRG.31752.5	noncoding	0.4006065130693839
MSTRG.31747.1	coding	0.8968873862111341
MSTRG.31748.1	noncoding	0.0042229979667571405
MSTRG.31749.1	noncoding	0.10553472651068879
MSTRG.31750.1	noncoding	0.0031656273857399685
MSTRG.31751.1	noncoding	0.026248092131171127
MSTRG.31755.1	noncoding	0.3841326029977425
MSTRG.31755.2	noncoding	0.4033317748171553
MSTRG.31755.3	noncoding	0.38417618831184963
MSTRG.31755.4	coding	0.5285575778117303
MSTRG.31755.5	noncoding	0.4649665520395718
MSTRG.31755.7	noncoding	0.13897695332820456
MSTRG.31755.6	noncoding	0.1389769478359811
MSTRG.31755.8	noncoding	0.2816186807564192
MSTRG.31753.1	noncoding	0.0014615029691927037
MSTRG.31754.1	coding	0.9999937046067563
MSTRG.31757.1	coding	0.997224809072991
MSTRG.31757.2	coding	0.9978481575383189
MSTRG.31757.3	noncoding	0.3825123808819412
MSTRG.31756.1	noncoding	0.00998522958423218
MSTRG.31758.1	noncoding	0.45478282853042706
MSTRG.31759.1	coding	0.8977083407769797
MSTRG.31759.2	coding	0.8975605939883637
MSTRG.31759.3	coding	0.8738612390140066
MSTRG.31759.4	coding	0.8916841798781684
MSTRG.31759.5	coding	0.734321474502233
MSTRG.31783.1	coding	0.9997938307174404
MSTRG.31783.4	coding	0.9997132094027884
MSTRG.31783.2	coding	0.9998483559320259
MSTRG.31783.3	coding	0.9995623640839385
MSTRG.31783.5	coding	0.999750338742241
MSTRG.31783.6	coding	0.9996800576409536
MSTRG.31783.7	coding	0.9998152367633782
MSTRG.31783.8	coding	0.9998063466562189
MSTRG.31783.9	coding	0.9996204836577617
MSTRG.31783.10	coding	0.9998796264905137
MSTRG.31783.11	coding	0.9998087729998553
MSTRG.31783.12	coding	0.9994868837432084
MSTRG.31783.14	coding	0.9996797026521
MSTRG.31783.15	coding	0.9999058832784107
MSTRG.31783.13	coding	0.9996931739950202
MSTRG.31783.16	coding	0.9997346243851778
MSTRG.31783.17	coding	0.9998966039283326
MSTRG.31783.19	coding	0.9998146367342678
MSTRG.31783.18	coding	0.9995834915820113
MSTRG.31783.20	coding	0.9996693388937651
MSTRG.31783.21	coding	0.9996586943651421
MSTRG.31783.22	coding	0.9995570086675253
MSTRG.31762.1	noncoding	0.44200974484136885
MSTRG.31762.2	noncoding	0.45253968253057375
MSTRG.31760.1	noncoding	0.0193710467659567
MSTRG.31761.1	noncoding	0.25897429799863486
MSTRG.31764.1	coding	0.9845763095723509
MSTRG.31764.2	coding	0.8554928445367745
MSTRG.31763.1	coding	0.7758594396492031
MSTRG.31766.1	coding	0.7093476255144249
MSTRG.31767.1	noncoding	0.009388430156085637
MSTRG.31765.1	noncoding	0.026210740971804116
MSTRG.31768.1	noncoding	0.012560083621056749
MSTRG.31770.1	noncoding	0.033438214605148925
MSTRG.31769.1	noncoding	0.008965549240033151
MSTRG.31771.1	noncoding	0.03476734374333166
MSTRG.31772.1	noncoding	0.0066812033068528644
MSTRG.31773.1	noncoding	0.0026196459416587487
MSTRG.31774.1	noncoding	0.00516731934752732
MSTRG.31775.1	noncoding	0.0013525750709860258
MSTRG.31776.1	coding	0.9999999949576859
MSTRG.31776.2	coding	0.9999999204328095
MSTRG.31776.3	coding	0.9999999254124519
MSTRG.31776.4	coding	0.999999947579611
MSTRG.31778.1	coding	0.9990546496261036
MSTRG.31778.2	coding	0.9998273643846658
MSTRG.31777.1	noncoding	0.009083296129093298
MSTRG.31779.1	noncoding	0.2070346197415107
MSTRG.31782.1	coding	0.9918524325374771
MSTRG.31782.2	coding	0.9857898736888235
MSTRG.31780.1	noncoding	0.20613392401696512
MSTRG.31781.1	noncoding	0.007857548057644556
MSTRG.31784.1	noncoding	0.09336872430865382
MSTRG.31785.1	coding	0.6245864294242067
MSTRG.31785.2	coding	0.5051770742069321
MSTRG.31787.1	noncoding	0.05970518372647198
MSTRG.31787.2	noncoding	0.025888791565498552
MSTRG.31786.1	noncoding	0.16010089638279776
MSTRG.31788.1	coding	0.5002470637042232
MSTRG.31788.2	coding	0.6950768339278023
MSTRG.31788.3	coding	0.6471095368415919
MSTRG.31791.1	coding	0.9999901727777922
MSTRG.31791.2	coding	0.999986692383821
MSTRG.31791.3	coding	0.9999754778726734
MSTRG.31791.4	coding	0.9999851346019725
MSTRG.31791.5	noncoding	0.24992404927963746
MSTRG.31791.6	coding	0.7307526599406565
MSTRG.31791.7	coding	0.5772146823858845
MSTRG.31791.8	noncoding	0.3560965415050449
MSTRG.31792.1	coding	0.5117470198293755
MSTRG.31792.2	noncoding	0.4312987827077204
MSTRG.31793.1	noncoding	0.09599345898661298
MSTRG.31794.1	coding	0.7965858438482827
MSTRG.31795.1	coding	0.6324969233047794
MSTRG.31795.2	coding	0.8704450512730191
MSTRG.31796.1	coding	0.760181037210661
MSTRG.31796.2	coding	0.7673973034634487
MSTRG.31796.3	coding	0.9339215662145388
MSTRG.31789.1	noncoding	0.006207317324305963
MSTRG.31790.1	coding	0.9999997234386976
MSTRG.31790.2	coding	0.9999998351638956
MSTRG.31802.1	coding	0.9898803995070662
MSTRG.31802.2	coding	0.9936886875080481
MSTRG.31802.3	coding	0.9687915118513004
MSTRG.31802.4	coding	0.9742501174821604
MSTRG.31802.5	coding	0.9694139154687589
MSTRG.31802.6	coding	0.8508738117357526
MSTRG.31802.7	coding	0.936869381837229
MSTRG.31802.8	coding	0.9647378616676154
MSTRG.31802.9	noncoding	0.31934198092134797
MSTRG.31803.1	coding	0.9999999139948802
MSTRG.31803.2	noncoding	0.24173573050511754
MSTRG.31803.3	noncoding	0.0035222364209078583
MSTRG.31803.4	coding	0.999744584976982
MSTRG.31803.5	coding	0.9997418005000359
MSTRG.31803.6	coding	0.9999633233949691
MSTRG.31797.1	coding	0.9671190871614073
MSTRG.31798.1	coding	0.9851690848988025
MSTRG.31799.1	coding	0.8686938690085317
MSTRG.31800.1	noncoding	0.4680463238201099
MSTRG.31801.1	coding	0.8318701336646119
MSTRG.31801.2	coding	0.8638492603644515
MSTRG.31804.2	coding	0.8593729408990225
MSTRG.31804.1	coding	0.8897747160123957
MSTRG.31804.4	coding	0.9192715708263466
MSTRG.31804.3	coding	0.8148931469465053
MSTRG.31804.5	coding	0.8183493081062081
MSTRG.31804.6	coding	0.9176663471047929
MSTRG.31804.7	coding	0.8689608497847231
MSTRG.31805.1	coding	0.8293864203478395
MSTRG.31811.1	coding	0.9999986870207751
MSTRG.31811.3	coding	0.9999986870728634
MSTRG.31811.2	coding	0.9999986869308182
MSTRG.31811.4	coding	0.9999986713152528
MSTRG.31811.5	coding	0.9999986611553929
MSTRG.31811.6	coding	0.9999986357237737
MSTRG.31811.7	coding	0.999998646141318
MSTRG.31811.9	coding	0.9999986464617341
MSTRG.31811.8	coding	0.999998646457581
MSTRG.31811.10	coding	0.9999986428070541
MSTRG.31811.11	coding	0.9999986456298249
MSTRG.31811.12	coding	0.9999986376732873
MSTRG.31811.13	coding	0.9999986364322432
MSTRG.31811.14	coding	0.9999964524026264
MSTRG.31811.15	coding	0.999996389452488
MSTRG.31811.16	coding	0.9999960455093221
MSTRG.31811.17	coding	0.9999953030238007
MSTRG.31811.18	coding	0.9999969824078992
MSTRG.31811.19	coding	0.9999802403355013
MSTRG.31811.20	coding	0.9999766386818337
MSTRG.31811.21	noncoding	0.4317169715283132
MSTRG.31812.1	noncoding	0.0058660789465427386
MSTRG.31811.22	noncoding	0.05901681088362699
MSTRG.31813.1	coding	0.8209701599636976
MSTRG.31813.2	coding	0.8250389170245144
MSTRG.31813.3	coding	0.5989418426131824
MSTRG.31806.1	noncoding	0.006843189064223715
MSTRG.31814.1	noncoding	0.10631741151750315
MSTRG.31814.2	noncoding	0.11107126142022468
MSTRG.31814.3	noncoding	0.424417979582879
MSTRG.31814.4	noncoding	0.022129803577953425
MSTRG.31814.5	noncoding	0.04472644140548768
MSTRG.31814.6	noncoding	0.060459847230748126
MSTRG.31814.7	noncoding	0.019372038072665028
MSTRG.31814.8	noncoding	0.042467024485111624
MSTRG.31815.1	coding	0.9999490496033925
MSTRG.31815.2	coding	0.9999716424405941
MSTRG.31815.3	coding	0.9999654982042742
MSTRG.31807.1	noncoding	0.01452240145487776
MSTRG.31808.1	noncoding	0.0672392767277764
MSTRG.31809.1	noncoding	0.03195821599003192
MSTRG.31810.1	noncoding	0.0069825688749936944
MSTRG.31816.1	coding	0.999999808041421
MSTRG.31816.2	coding	0.9999998080430454
MSTRG.31819.1	coding	0.9996197344418299
MSTRG.31819.2	coding	0.9057368410332588
MSTRG.31819.3	coding	0.9993158747778957
MSTRG.31819.4	coding	0.9988121304968588
MSTRG.31819.5	coding	0.9989535824853356
MSTRG.31817.1	noncoding	0.013474673238627347
MSTRG.31818.1	noncoding	0.0022588278144390636
MSTRG.31820.1	coding	0.5244873632682857
MSTRG.31821.1	noncoding	0.0009281572834156175
MSTRG.31823.1	coding	0.997821251636985
MSTRG.31823.2	noncoding	0.11689730655420164
MSTRG.31822.1	noncoding	0.0006693586262599408
MSTRG.31824.1	coding	0.9997792369258639
MSTRG.31827.1	coding	0.9319569548153377
MSTRG.31827.2	coding	0.6944605885573347
MSTRG.31827.3	coding	0.8251875732165188
MSTRG.31825.1	coding	0.6773418018731266
MSTRG.31826.1	coding	0.8577733496139998
MSTRG.31830.1	noncoding	0.3179549910788174
MSTRG.31830.2	noncoding	0.3008939775609339
MSTRG.31830.3	coding	0.6438211663638861
MSTRG.31830.4	coding	0.922348266601825
MSTRG.31830.5	coding	0.8374325207368984
MSTRG.31830.6	coding	0.631659248499525
MSTRG.31830.7	coding	0.7729664105468727
MSTRG.31830.8	coding	0.8802182269823442
MSTRG.31830.10	coding	0.9310397648986468
MSTRG.31830.9	coding	0.9310382751039914
